title,artist,image_url,genre
Vito,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Marseille City,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Drive,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Medellin,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
La Cuenta,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Favela,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
On est fait pour ça,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Sur le banc,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
À part ça,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
LV,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Oulala,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
9 milli,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Parle pas de nous,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Rappelle-toi,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Non non,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Evidemment,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Malade,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Elle t'a piqué,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Des fois,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Recherché,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Abandonne,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Fortuné,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Ciao,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Dans le block,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Piste blanche,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Ma Bella,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Coché,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Poto,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Dans le block,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Mektoub,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Je suis,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
On passe le temps,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Rappelle-toi,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Vroum vroum,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Mauvais garçon,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Pochon bleu,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Le couz,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
Drogua,Naps,https://i.scdn.co/image/af8dc3bc26ae59b487439b7894ebbb066716f4e1,french hip hop
La zone,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
La 8 - Chivas,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Arrivant,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Du rire aux larmes,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Arrivant,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Story,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Maria,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
La 10,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Magma - Interlude,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
La 6,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Rien de nouveau,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
La 12,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Flics & stups,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Lyca,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
La 11,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Trop chaud,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
La 9 - Ruinart,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
La 7 - Jack Dani,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Je sais,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Suarez,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Dans la ville,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
5ème rapport,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Cavaler,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Vatos,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Dans la ville,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Timal,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Pirate,Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Cartel (feat. Meryl),Timal,https://i.scdn.co/image/da8cc71c509810482349d9eb2c5b18588d469fbf,french hip hop
Se Eu Tiver Solteiro,Mc Don Juan,https://i.scdn.co/image/637823a314107394b9dec86008278919ed9cf306,funk carioca
Sai Pra Lá,Mc Don Juan,https://i.scdn.co/image/637823a314107394b9dec86008278919ed9cf306,funk carioca
To Gostando Tanto de Você,Mc Don Juan,https://i.scdn.co/image/637823a314107394b9dec86008278919ed9cf306,funk carioca
Os Opostos Se Atraem,Mc Don Juan,https://i.scdn.co/image/637823a314107394b9dec86008278919ed9cf306,funk carioca
Amar Amei,Mc Don Juan,https://i.scdn.co/image/637823a314107394b9dec86008278919ed9cf306,funk carioca
Lei do Retorno,Mc Don Juan,https://i.scdn.co/image/637823a314107394b9dec86008278919ed9cf306,funk carioca
Bye Bye,Mc Don Juan,https://i.scdn.co/image/637823a314107394b9dec86008278919ed9cf306,funk carioca
A Gente Brigou,Mc Don Juan,https://i.scdn.co/image/637823a314107394b9dec86008278919ed9cf306,funk carioca
Oh Novinha,Mc Don Juan,https://i.scdn.co/image/637823a314107394b9dec86008278919ed9cf306,funk carioca
Find Me,Sigma,https://i.scdn.co/image/355c2d03bd0a577d5f3338efa46e1f01a4b63747,dance pop
Anywhere,Sigma,https://i.scdn.co/image/355c2d03bd0a577d5f3338efa46e1f01a4b63747,dance pop
Côte Ouest,47ter,https://i.scdn.co/image/a1a494d422529165971b84a982d7907430405ceb,rap conscient
Côte Ouest,47ter,https://i.scdn.co/image/a1a494d422529165971b84a982d7907430405ceb,rap conscient
L'adresse,47ter,https://i.scdn.co/image/a1a494d422529165971b84a982d7907430405ceb,rap conscient
Soleil noir,47ter,https://i.scdn.co/image/a1a494d422529165971b84a982d7907430405ceb,rap conscient
Plus tard,47ter,https://i.scdn.co/image/a1a494d422529165971b84a982d7907430405ceb,rap conscient
DODI,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Oud Interlude,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
DODI,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Shoot,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Rapsuperstar Interlude,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
MMM,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Drama,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Rapsuperstar,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Tiffany,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Babygirl,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Affalterbach,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Raffaello,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
EFH,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Honigtopf,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Nautilus,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Road2Goat,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Babyblau,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Nautilus,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Affalterbach,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
EFH,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Playerhater Interlude,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Bietigheim Sunshine,Shindy,https://i.scdn.co/image/f5f8bbf2fb41a3f0cbcc90f2bedc9505e9032345,german hip hop
Pardonne-moi,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Le pénitencier,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Quelque chose de Tennessee,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Interlude,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
La musique que j'aime,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Que je t'aime,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Made in Rock'n'Roll,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Sang pour sang,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Vivre pour le meilleur,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Gabrielle,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Allumer le feu,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Marie,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Laura,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
J'en parlerai au diable,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
"Mon pays, c'est l'amour",Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Je te promets,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
4m2,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
L'envie,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Requiem pour un fou,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Marie - Master Mix,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Back in LA,Johnny Hallyday,https://i.scdn.co/image/c541fac4c94e69bd7f600c375ce8cee387f8bc29,chanson
Winter Wonderland / Don't Worry Be Happy (feat. Tori Kelly),Pentatonix,https://i.scdn.co/image/f14f4142881d3bd59d1fc5ed88453ad37774c3db,a cappella
Hallelujah,Pentatonix,https://i.scdn.co/image/f14f4142881d3bd59d1fc5ed88453ad37774c3db,a cappella
"Mary, Did You Know?",Pentatonix,https://i.scdn.co/image/f14f4142881d3bd59d1fc5ed88453ad37774c3db,a cappella
Blue Christmas,Elvis Presley,https://i.scdn.co/image/5629fbf1c4e0bc4155eca3e08a2b98065eedd305,adult standards
Blue Christmas,Elvis Presley,https://i.scdn.co/image/5629fbf1c4e0bc4155eca3e08a2b98065eedd305,adult standards
O Little Town of Bethlehem,Elvis Presley,https://i.scdn.co/image/5629fbf1c4e0bc4155eca3e08a2b98065eedd305,adult standards
Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,https://i.scdn.co/image/5629fbf1c4e0bc4155eca3e08a2b98065eedd305,adult standards
Icy (feat. Gucci Mane),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
AfricAryaN,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Overnight,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
One Day (ft. Ryan Tedder),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Black SpiderMan,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Ordinary Day (ft. Hailee Steinfeld),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Mos Definitely,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Homicide (feat. Eminem),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
BoomTrap Protocol,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Still Ballin (feat. Wiz Khalifa),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Confessions of a Dangerous Mind,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
The Return,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Homicide (feat. Eminem),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
44 More,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Wizard Of Oz,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Midnight,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Indica Badu,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Killing Spree,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Take It Back,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Anziety,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Keanu Reeves,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Pardon My Ego,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Cocaine,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
100 Miles and Running (ft. Wale & John Lindahl),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Yuck,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Legacy,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Contra,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Warm It Up,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
COMMANDO (feat. G-Eazy),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
State Of Emergency,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
ICONIC (ft. Jaden Smith),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Homicide,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
The Return,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
44 More,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Confess,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Keanu Reeves,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Limitless,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
1-800-273-8255,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Hallelujah,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Everybody Dies,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Wannabe,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Everybody Dies,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Thank You (ft. Lucy Rose & The RattPack),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Everybody,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Mama/Show Love (feat. YBN Cordae),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Everyday,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
One Day (feat. Ryan Tedder),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
The Glorious Five,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
America,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
YSIV,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Wassup,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Confessions of a Dangerous Mind,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Ink Blot,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Grandpa's Space Ship,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Street Dreams II,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Out Of Sight,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Everyday,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
clickbait,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Waiting Room,Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Broken People (with Logic & Rag'n'Bone Man),Logic,https://i.scdn.co/image/efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db,conscious hip hop
Don't Wanna Know,Maroon 5,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,pop
Cold (feat. Future),Maroon 5,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,pop
Cold (feat. Future),Maroon 5,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,pop
What Lovers Do (feat. SZA),Maroon 5,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,pop
Wait (feat. A Boogie Wit da Hoodie),Maroon 5,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,pop
Memories,Maroon 5,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,pop
Girls Like You (feat. Cardi B),Maroon 5,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,pop
Wait,Maroon 5,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,pop
